"Count of Vehicles by Make ,Body Type and Colour as at  30th June 2020",,,,
MAKE_DESC,BODY_TYPE_DESC,YEAR_OF_MANUFACTURE,COLOUR_DESC,TOTAL
VOLVO,STATION WAGON,2011,BEIGE,4
VOLVO,STATION WAGON,2011,BLACK,29
VOLVO,STATION WAGON,2011,BLUE,8
VOLVO,STATION WAGON,2011,BRONZE,1
VOLVO,STATION WAGON,2011,GOLD,1
VOLVO,STATION WAGON,2011,GREY,45
VOLVO,STATION WAGON,2011,MAROON,1
VOLVO,STATION WAGON,2011,RED,8
VOLVO,STATION WAGON,2011,SILVER,31
VOLVO,STATION WAGON,2011,WHITE,26
VOLVO,STATION WAGON,2012,BEIGE,4
VOLVO,STATION WAGON,2012,BLACK,29
VOLVO,STATION WAGON,2012,BLUE,8
VOLVO,STATION WAGON,2012,GREEN,1
VOLVO,STATION WAGON,2012,GREY,30
VOLVO,STATION WAGON,2012,RED,2
VOLVO,STATION WAGON,2012,SILVER,31
VOLVO,STATION WAGON,2012,WHITE,50
VOLVO,STATION WAGON,2013,BEIGE,3
VOLVO,STATION WAGON,2013,BLACK,18
VOLVO,STATION WAGON,2013,BLUE,1
VOLVO,STATION WAGON,2013,GREY,12
VOLVO,STATION WAGON,2013,SILVER,21
VOLVO,STATION WAGON,2013,WHITE,30
VOLVO,STATION WAGON,2014,BEIGE,4
VOLVO,STATION WAGON,2014,BLACK,11
VOLVO,STATION WAGON,2014,BLUE,7
VOLVO,STATION WAGON,2014,BROWN,2
VOLVO,STATION WAGON,2014,GOLD,1
VOLVO,STATION WAGON,2014,GREY,9
VOLVO,STATION WAGON,2014,RED,2
VOLVO,STATION WAGON,2014,SILVER,6
VOLVO,STATION WAGON,2014,WHITE,31
VOLVO,STATION WAGON,2015,BEIGE,2
VOLVO,STATION WAGON,2015,BLACK,23
VOLVO,STATION WAGON,2015,BLUE,4
VOLVO,STATION WAGON,2015,FAWN,1
VOLVO,STATION WAGON,2015,GOLD,1
VOLVO,STATION WAGON,2015,GREY,20
VOLVO,STATION WAGON,2015,RED,3
VOLVO,STATION WAGON,2015,SILVER,20
VOLVO,STATION WAGON,2015,WHITE,40
VOLVO,STATION WAGON,2016,BEIGE,1
VOLVO,STATION WAGON,2016,BLACK,23
VOLVO,STATION WAGON,2016,BLUE,5
VOLVO,STATION WAGON,2016,GREY,24
VOLVO,STATION WAGON,2016,RED,2
VOLVO,STATION WAGON,2016,SILVER,24
VOLVO,STATION WAGON,2016,WHITE,33
VOLVO,STATION WAGON,2017,BLACK,12
VOLVO,STATION WAGON,2017,BLUE,9
VOLVO,STATION WAGON,2017,GOLD,1
VOLVO,STATION WAGON,2017,GREY,24
VOLVO,STATION WAGON,2017,RED,1
VOLVO,STATION WAGON,2017,SILVER,13
VOLVO,STATION WAGON,2017,WHITE,31
VOLVO,STATION WAGON,2018,BLACK,35
VOLVO,STATION WAGON,2018,BLUE,45
VOLVO,STATION WAGON,2018,GOLD,15
VOLVO,STATION WAGON,2018,GREY,49
VOLVO,STATION WAGON,2018,RED,5
VOLVO,STATION WAGON,2018,SILVER,30
VOLVO,STATION WAGON,2018,WHITE,131
VOLVO,STATION WAGON,2019,BLACK,27
VOLVO,STATION WAGON,2019,BLUE,31
VOLVO,STATION WAGON,2019,GOLD,5
VOLVO,STATION WAGON,2019,GREY,54
VOLVO,STATION WAGON,2019,RED,6
VOLVO,STATION WAGON,2019,SILVER,36
VOLVO,STATION WAGON,2019,WHITE,108
VOLVO,STATION WAGON,2020,BLACK,8
VOLVO,STATION WAGON,2020,BLUE,3
VOLVO,STATION WAGON,2020,GREY,8
VOLVO,STATION WAGON,2020,RED,2
VOLVO,STATION WAGON,2020,SILVER,6
VOLVO,STATION WAGON,2020,WHITE,23
VOLVO,SWEEPER,2004,WHITE,2
VOLVO,SWEEPER,2008,WHITE,1
VOLVO,SWEEPER,2010,WHITE,1
VOLVO,SWEEPER,2017,WHITE,1
VOLVO,TANKER VEHICLE,1981,WHITE,1
VOLVO,TANKER VEHICLE,1985,WHITE,1
VOLVO,TANKER VEHICLE,1988,YELLOW,1
VOLVO,TANKER VEHICLE,1989,WHITE,1
VOLVO,TANKER VEHICLE,1991,WHITE,1
VOLVO,TANKER VEHICLE,1992,BEIGE,1
VOLVO,TANKER VEHICLE,1992,GREY,1
VOLVO,TANKER VEHICLE,1992,WHITE,1
VOLVO,TANKER VEHICLE,1993,YELLOW,1
VOLVO,TANKER VEHICLE,1995,WHITE,1
VOLVO,TANKER VEHICLE,1998,WHITE,3
VOLVO,TANKER VEHICLE,2000,WHITE,1
VOLVO,TANKER VEHICLE,2001,WHITE,2
VOLVO,TANKER VEHICLE,2002,WHITE,1
VOLVO,TANKER VEHICLE,2003,WHITE,1
VOLVO,TANKER VEHICLE,2005,WHITE,2
VOLVO,TANKER VEHICLE,2006,WHITE,3
VOLVO,TANKER VEHICLE,2007,WHITE,2
VOLVO,TANKER VEHICLE,2008,WHITE,1
VOLVO,TANKER VEHICLE,2012,WHITE,1
VOLVO,TANKER VEHICLE,2017,WHITE,1
VOLVO,TANKER VEHICLE,2018,WHITE,1
VOLVO,TIPPER VEHICLE,1972,GREY,1
VOLVO,TIPPER VEHICLE,1973,BLUE,1
VOLVO,TIPPER VEHICLE,1973,GREEN,1
VOLVO,TIPPER VEHICLE,1973,RED,2
VOLVO,TIPPER VEHICLE,1973,WHITE,2
VOLVO,TIPPER VEHICLE,1974,BROWN,1
VOLVO,TIPPER VEHICLE,1974,GREEN,1
VOLVO,TIPPER VEHICLE,1974,RED,2
VOLVO,TIPPER VEHICLE,1974,WHITE,1
VOLVO,TIPPER VEHICLE,1975,CREAM,2
VOLVO,TIPPER VEHICLE,1975,RED,2
VOLVO,TIPPER VEHICLE,1975,WHITE,2
VOLVO,TIPPER VEHICLE,1976,BLUE,1
VOLVO,TIPPER VEHICLE,1976,RED,1
VOLVO,TIPPER VEHICLE,1976,WHITE,4
VOLVO,TIPPER VEHICLE,1976,YELLOW,2
VOLVO,TIPPER VEHICLE,1977,CREAM,1
VOLVO,TIPPER VEHICLE,1977,WHITE,3
VOLVO,TIPPER VEHICLE,1978,BLUE,1
VOLVO,TIPPER VEHICLE,1978,CREAM,1
VOLVO,TIPPER VEHICLE,1978,WHITE,3
VOLVO,TIPPER VEHICLE,1979,BLUE,1
VOLVO,TIPPER VEHICLE,1979,CREAM,1
VOLVO,TIPPER VEHICLE,1979,FAWN,1
VOLVO,TIPPER VEHICLE,1979,RED,1
VOLVO,TIPPER VEHICLE,1979,WHITE,5
VOLVO,TIPPER VEHICLE,1979,YELLOW,2
VOLVO,TIPPER VEHICLE,1980,BLUE,2
VOLVO,TIPPER VEHICLE,1980,CREAM,1
VOLVO,TIPPER VEHICLE,1980,FAWN,1
VOLVO,TIPPER VEHICLE,1980,RED,2
VOLVO,TIPPER VEHICLE,1980,WHITE,5
VOLVO,TIPPER VEHICLE,1980,YELLOW,1
VOLVO,TIPPER VEHICLE,1981,BLUE,1
VOLVO,TIPPER VEHICLE,1981,FAWN,2
VOLVO,TIPPER VEHICLE,1981,RED,1
VOLVO,TIPPER VEHICLE,1981,WHITE,10
VOLVO,TIPPER VEHICLE,1982,CREAM,2
VOLVO,TIPPER VEHICLE,1982,FAWN,1
VOLVO,TIPPER VEHICLE,1982,RED,2
VOLVO,TIPPER VEHICLE,1982,WHITE,7
VOLVO,TIPPER VEHICLE,1983,BLUE,1
VOLVO,TIPPER VEHICLE,1983,CREAM,1
VOLVO,TIPPER VEHICLE,1983,FAWN,1
VOLVO,TIPPER VEHICLE,1983,RED,1
VOLVO,TIPPER VEHICLE,1983,WHITE,7
VOLVO,TIPPER VEHICLE,1984,BLUE,1
VOLVO,TIPPER VEHICLE,1984,BROWN,1
VOLVO,TIPPER VEHICLE,1984,RED,1
VOLVO,TIPPER VEHICLE,1984,WHITE,8
VOLVO,TIPPER VEHICLE,1984,YELLOW,1
VOLVO,TIPPER VEHICLE,1985,BLUE,1
VOLVO,TIPPER VEHICLE,1985,GREEN,1
VOLVO,TIPPER VEHICLE,1985,WHITE,9
VOLVO,TIPPER VEHICLE,1985,YELLOW,2
VOLVO,TIPPER VEHICLE,1986,BLUE,1
VOLVO,TIPPER VEHICLE,1986,RED,1
VOLVO,TIPPER VEHICLE,1986,WHITE,8
VOLVO,TIPPER VEHICLE,1986,YELLOW,1
VOLVO,TIPPER VEHICLE,1987,GREEN,1
VOLVO,TIPPER VEHICLE,1987,WHITE,10
VOLVO,TIPPER VEHICLE,1987,YELLOW,1
VOLVO,TIPPER VEHICLE,1988,GREEN,1
VOLVO,TIPPER VEHICLE,1988,RED,3
VOLVO,TIPPER VEHICLE,1988,WHITE,11
VOLVO,TIPPER VEHICLE,1989,WHITE,14
VOLVO,TIPPER VEHICLE,1990,BLUE,1
VOLVO,TIPPER VEHICLE,1990,RED,1
VOLVO,TIPPER VEHICLE,1990,WHITE,15
VOLVO,TIPPER VEHICLE,1990,YELLOW,1
VOLVO,TIPPER VEHICLE,1991,PINK,1
VOLVO,TIPPER VEHICLE,1991,RED,1
VOLVO,TIPPER VEHICLE,1991,WHITE,5
VOLVO,TIPPER VEHICLE,1992,BLUE,1
VOLVO,TIPPER VEHICLE,1992,WHITE,4
VOLVO,TIPPER VEHICLE,1993,WHITE,4
VOLVO,TIPPER VEHICLE,1994,BLUE,1
VOLVO,TIPPER VEHICLE,1994,GREEN,1
VOLVO,TIPPER VEHICLE,1994,RED,1
VOLVO,TIPPER VEHICLE,1994,WHITE,6
VOLVO,TIPPER VEHICLE,1995,WHITE,9
VOLVO,TIPPER VEHICLE,1996,WHITE,4
VOLVO,TIPPER VEHICLE,1997,WHITE,3
VOLVO,TIPPER VEHICLE,1998,WHITE,10
VOLVO,TIPPER VEHICLE,1999,WHITE,5
VOLVO,TIPPER VEHICLE,2000,RED,1
VOLVO,TIPPER VEHICLE,2000,WHITE,2
VOLVO,TIPPER VEHICLE,2001,RED,1
VOLVO,TIPPER VEHICLE,2001,WHITE,7
VOLVO,TIPPER VEHICLE,2002,WHITE,7
VOLVO,TIPPER VEHICLE,2002,YELLOW,1
VOLVO,TIPPER VEHICLE,2003,RED,1
VOLVO,TIPPER VEHICLE,2003,WHITE,8
VOLVO,TIPPER VEHICLE,2004,BLUE,1
VOLVO,TIPPER VEHICLE,2004,WHITE,8
VOLVO,TIPPER VEHICLE,2005,WHITE,6
VOLVO,TIPPER VEHICLE,2006,BLUE,1
VOLVO,TIPPER VEHICLE,2006,WHITE,6
VOLVO,TIPPER VEHICLE,2006,YELLOW,1
VOLVO,TIPPER VEHICLE,2007,GREEN,1
VOLVO,TIPPER VEHICLE,2007,WHITE,6
VOLVO,TIPPER VEHICLE,2008,WHITE,7
VOLVO,TIPPER VEHICLE,2009,SILVER,1
VOLVO,TIPPER VEHICLE,2009,WHITE,2
VOLVO,TIPPER VEHICLE,2010,WHITE,7
VOLVO,TIPPER VEHICLE,2011,WHITE,2
VOLVO,TIPPER VEHICLE,2012,WHITE,1
VOLVO,TIPPER VEHICLE,2013,WHITE,2
VOLVO,TIPPER VEHICLE,2014,WHITE,3
VOLVO,TIPPER VEHICLE,2014,YELLOW,1
VOLVO,TIPPER VEHICLE,2015,BLUE,2
VOLVO,TIPPER VEHICLE,2015,WHITE,4
VOLVO,TIPPER VEHICLE,2016,WHITE,2
VOLVO,TIPPER VEHICLE,2017,WHITE,3
VOLVO,TIPPER VEHICLE,2018,WHITE,5
VOLVO,TIPPER VEHICLE,2019,BLACK,1
VOLVO,TIPPER VEHICLE,2019,WHITE,5
VOLVO,TOURER,1971,WHITE,1
VOLVO,TOURER,2002,SILVER,2
VOLVO,TOURER,2003,SILVER,1
VOLVO,TOURER,2007,SILVER,3
VOLVO,TOURER,2008,BLACK,1
VOLVO,TOURER,2009,WHITE,1
VOLVO,TOURER,2010,BLACK,1
VOLVO,TOURER,2010,WHITE,1
VOLVO,TOURER,2013,WHITE,1
VOLVO,TOW TRUCK,2004,WHITE,1
VOLVO,TRACTOR,1974,YELLOW,1
VOLVO,TRACTOR,1988,YELLOW,1
VOLVO,TRACTOR,1990,YELLOW,1
VOLVO,TRACTOR,1991,YELLOW,4
VOLVO,TRACTOR,1992,YELLOW,2
VOLVO,TRACTOR,1993,YELLOW,1
VOLVO,TRACTOR,1994,YELLOW,3
VOLVO,TRACTOR,1995,YELLOW,2
VOLVO,TRACTOR,1997,YELLOW,1
VOLVO,TRACTOR,1998,YELLOW,2
VOLVO,TRACTOR,1999,YELLOW,1
VOLVO,TRACTOR,2001,YELLOW,1
VOLVO,TRACTOR,2008,YELLOW,2
VOLVO,TRUCK,1972,RED,1
VOLVO,TRUCK,1973,RED,2
VOLVO,TRUCK,1973,WHITE,3
VOLVO,TRUCK,1973,YELLOW,1
VOLVO,TRUCK,1974,RED,1
VOLVO,TRUCK,1974,SILVER,1
VOLVO,TRUCK,1974,WHITE,1
VOLVO,TRUCK,1975,WHITE,2
VOLVO,TRUCK,1976,FAWN,1
VOLVO,TRUCK,1976,RED,1
VOLVO,TRUCK,1976,WHITE,1
VOLVO,TRUCK,1977,GREEN,1
VOLVO,TRUCK,1977,RED,2
VOLVO,TRUCK,1977,WHITE,3
VOLVO,TRUCK,1978,GREEN,1
VOLVO,TRUCK,1978,RED,1
VOLVO,TRUCK,1978,WHITE,2
VOLVO,TRUCK,1979,GREEN,1
VOLVO,TRUCK,1979,RED,1
VOLVO,TRUCK,1979,WHITE,1
VOLVO,TRUCK,1980,BEIGE,1
VOLVO,TRUCK,1980,CREAM,1
VOLVO,TRUCK,1980,ORANGE,1
VOLVO,TRUCK,1980,WHITE,4
VOLVO,TRUCK,1980,YELLOW,1
VOLVO,TRUCK,1981,BROWN,2
VOLVO,TRUCK,1981,FAWN,1
VOLVO,TRUCK,1981,GREEN,1
VOLVO,TRUCK,1981,WHITE,5
VOLVO,TRUCK,1982,BLUE,1
VOLVO,TRUCK,1982,FAWN,1
VOLVO,TRUCK,1982,ORANGE,1
VOLVO,TRUCK,1982,WHITE,6
VOLVO,TRUCK,1983,FAWN,2
VOLVO,TRUCK,1983,RED,1
VOLVO,TRUCK,1983,WHITE,2
VOLVO,TRUCK,1984,BLUE,1
VOLVO,TRUCK,1984,FAWN,1
VOLVO,TRUCK,1984,RED,1
VOLVO,TRUCK,1984,WHITE,6
VOLVO,TRUCK,1985,FAWN,1
VOLVO,TRUCK,1985,ORANGE,1
VOLVO,TRUCK,1985,WHITE,13
VOLVO,TRUCK,1986,ORANGE,1
VOLVO,TRUCK,1986,WHITE,2
VOLVO,TRUCK,1986,YELLOW,1
VOLVO,TRUCK,1987,WHITE,2
VOLVO,TRUCK,1987,YELLOW,1
VOLVO,TRUCK,1988,FAWN,1
VOLVO,TRUCK,1988,GREEN,3
VOLVO,TRUCK,1988,RED,1
VOLVO,TRUCK,1988,WHITE,11
VOLVO,TRUCK,1989,BLUE,1
VOLVO,TRUCK,1989,FAWN,1
VOLVO,TRUCK,1989,WHITE,11
VOLVO,TRUCK,1990,BLUE,1
VOLVO,TRUCK,1990,GREEN,1
VOLVO,TRUCK,1990,WHITE,9
VOLVO,TRUCK,1991,ORANGE,1
VOLVO,TRUCK,1991,WHITE,9
VOLVO,TRUCK,1992,WHITE,1
VOLVO,TRUCK,1992,YELLOW,1
VOLVO,TRUCK,1993,WHITE,2
VOLVO,TRUCK,1994,GREEN,1
VOLVO,TRUCK,1994,WHITE,9
VOLVO,TRUCK,1995,WHITE,9
VOLVO,TRUCK,1996,WHITE,7
VOLVO,TRUCK,1997,RED,1
VOLVO,TRUCK,1997,WHITE,6
VOLVO,TRUCK,1998,BLUE,1
VOLVO,TRUCK,1998,MAROON,1
VOLVO,TRUCK,1998,RED,1
VOLVO,TRUCK,1998,WHITE,6
VOLVO,TRUCK,1999,WHITE,14
VOLVO,TRUCK,2000,MAROON,1
VOLVO,TRUCK,2000,WHITE,6
VOLVO,TRUCK,2000,YELLOW,1
VOLVO,TRUCK,2001,BLUE,2
VOLVO,TRUCK,2001,BROWN,1
VOLVO,TRUCK,2001,WHITE,21
VOLVO,TRUCK,2001,YELLOW,1
VOLVO,TRUCK,2002,BLUE,1
VOLVO,TRUCK,2002,WHITE,16
VOLVO,TRUCK,2003,BLUE,2
VOLVO,TRUCK,2003,ORANGE,2
VOLVO,TRUCK,2003,WHITE,15
VOLVO,TRUCK,2004,BLUE,3
VOLVO,TRUCK,2004,ORANGE,2
VOLVO,TRUCK,2004,RED,1
VOLVO,TRUCK,2004,WHITE,19
VOLVO,TRUCK,2005,WHITE,14
VOLVO,TRUCK,2006,BLUE,1
VOLVO,TRUCK,2006,WHITE,12
VOLVO,TRUCK,2007,GREEN,2
VOLVO,TRUCK,2007,RED,1
VOLVO,TRUCK,2007,WHITE,18
VOLVO,TRUCK,2008,BLUE,1
VOLVO,TRUCK,2008,WHITE,21
VOLVO,TRUCK,2008,YELLOW,1
VOLVO,TRUCK,2009,WHITE,15
VOLVO,TRUCK,2010,GREEN,1
VOLVO,TRUCK,2010,WHITE,19
VOLVO,TRUCK,2011,BLUE,2
VOLVO,TRUCK,2011,SILVER,1
VOLVO,TRUCK,2011,WHITE,15
VOLVO,TRUCK,2012,RED,1
VOLVO,TRUCK,2012,WHITE,15
VOLVO,TRUCK,2013,RED,1
VOLVO,TRUCK,2013,WHITE,7
VOLVO,TRUCK,2014,BLUE,1
VOLVO,TRUCK,2014,WHITE,19
VOLVO,TRUCK,2015,BLUE,2
VOLVO,TRUCK,2015,WHITE,17
VOLVO,TRUCK,2016,BLUE,1
VOLVO,TRUCK,2016,RED,1
VOLVO,TRUCK,2016,WHITE,17
VOLVO,TRUCK,2017,BLUE,1
VOLVO,TRUCK,2017,RED,1
VOLVO,TRUCK,2017,WHITE,19
VOLVO,TRUCK,2018,BLACK,2
VOLVO,TRUCK,2018,BLUE,3
VOLVO,TRUCK,2018,GREEN,2
VOLVO,TRUCK,2018,WHITE,28
VOLVO,TRUCK,2018,YELLOW,1
VOLVO,TRUCK,2019,WHITE,30
VOLVO,TRUCK,2020,WHITE,6
VOLVO,VAN VEHICLE,1978,WHITE,1
VOLVO,VAN VEHICLE,1980,BROWN,1
VOLVO,VAN VEHICLE,1980,WHITE,2
VOLVO,VAN VEHICLE,1984,BLACK,1
VOLVO,VAN VEHICLE,2006,WHITE,1
VOLVO,VAN VEHICLE,2015,RED,1
VOLVO,VAN VEHICLE,2015,WHITE,1
WACKER,EARTH MOVING VEHICLE,1900,YELLOW,1
WACKER,EARTH MOVING VEHICLE,1993,YELLOW,1
WACKER,EARTH MOVING VEHICLE,1997,YELLOW,1
WACKER,EARTH MOVING VEHICLE,2004,YELLOW,1
WACKER,EARTH MOVING VEHICLE,2008,YELLOW,1
WACKER,EARTH MOVING VEHICLE,2011,YELLOW,3
WACKER,EARTH MOVING VEHICLE,2012,YELLOW,1
WACKER,EARTH MOVING VEHICLE,2013,YELLOW,9
WACKER,EARTH MOVING VEHICLE,2014,YELLOW,1
WACKER,EARTH MOVING VEHICLE,2015,YELLOW,6
WACKER,EARTH MOVING VEHICLE,2016,YELLOW,4
WACKER,EARTH MOVING VEHICLE,2017,YELLOW,4
WACKER,EARTH MOVING VEHICLE,2018,YELLOW,8
WACKER,EARTH MOVING VEHICLE,2019,YELLOW,5
WACKER,INDUSTRIAL TRAILER,2000,WHITE,1
WACKER,INDUSTRIAL TRAILER,2003,WHITE,1
WACKER,INDUSTRIAL TRAILER,2007,WHITE,2
WACKER,INDUSTRIAL TRAILER,2008,WHITE,1
WACKER,INDUSTRIAL TRAILER,2009,WHITE,1
WACKER,INDUSTRIAL TRAILER,2010,GREY,3
WACKER,INDUSTRIAL TRAILER,2011,GREY,1
WACKER,INDUSTRIAL TRAILER,2011,YELLOW,1
WACKER,INDUSTRIAL TRAILER,2012,WHITE,1
WACKER,INDUSTRIAL TRAILER,2013,GREY,1
WACKER,INDUSTRIAL TRAILER,2014,GREY,1
WACKER,INDUSTRIAL VEHICLE,1985,YELLOW,1
WACKER,INDUSTRIAL VEHICLE,1991,YELLOW,1
WACKER,INDUSTRIAL VEHICLE,2001,YELLOW,1
WACKER,INDUSTRIAL VEHICLE,2002,YELLOW,2
WACKER,INDUSTRIAL VEHICLE,2003,YELLOW,1
WACKER,INDUSTRIAL VEHICLE,2004,YELLOW,2
WACKER,INDUSTRIAL VEHICLE,2005,YELLOW,4
WACKER,INDUSTRIAL VEHICLE,2006,YELLOW,2
WACKER,INDUSTRIAL VEHICLE,2007,YELLOW,8
WACKER,INDUSTRIAL VEHICLE,2008,YELLOW,5
WACKER,INDUSTRIAL VEHICLE,2009,YELLOW,6
WACKER,INDUSTRIAL VEHICLE,2010,YELLOW,3
WACKER,INDUSTRIAL VEHICLE,2011,YELLOW,6
WACKER,INDUSTRIAL VEHICLE,2012,YELLOW,6
WACKER,INDUSTRIAL VEHICLE,2013,YELLOW,1
WACKER,INDUSTRIAL VEHICLE,2014,YELLOW,3
WACKER,INDUSTRIAL VEHICLE,2015,YELLOW,7
WACKER,INDUSTRIAL VEHICLE,2016,YELLOW,3
WACKER,INDUSTRIAL VEHICLE,2017,YELLOW,4
WACKER,INDUSTRIAL VEHICLE,2018,GREEN,10
WACKER,INDUSTRIAL VEHICLE,2018,YELLOW,2
WACKER,INDUSTRIAL VEHICLE,2019,GREEN,5
WACKER,INDUSTRIAL VEHICLE,2019,YELLOW,7
WACKER,LAND IMPLEMENT VEHICLE,1900,YELLOW,1
WACKER,TRACTOR,2015,YELLOW,1
WACKER,TRAILER,1979,YELLOW,1
WALCO,BOAT TRAILER,1998,SILVER,1
WALCO,TRAILER,1960,GREY,1
WALCO,TRAILER,1966,BROWN,1
WALCO,TRAILER,1967,BROWN,1
WALCO,TRAILER,1968,BROWN,1
WALCO,TRAILER,1972,SILVER,1
WALCO,TRAILER,1977,GREY,1
WALCO,TRAILER,1981,BLUE,1
WALCO,TRAILER,1981,GREEN,1
WALCO,TRAILER,1987,BLUE,1
WALCO,TRAILER,1988,WHITE,1
WALCO,TRAILER,1989,GREEN,1
WANDERER,CARAVAN,1976,WHITE,1
WANDERER,CARAVAN,1996,WHITE,1
WANDERER,CARAVAN,1997,WHITE,1
WANDERER,CARAVAN,2018,SILVER,1
WANDERER,SEMI TRAILER,1973,RED,1
WANDERER,TOURER,1924,YELLOW,1
WANDERER,TRAILER,1900,GREEN,2
WANDERER,TRAILER,1994,CREAM,1
WANDERER,TRAILER,1995,GREEN,1
WANDERER,TRAILER,1996,WHITE,2
WANDERER,TRAILER,1999,WHITE,2
WANDERER,TRAILER,2014,GREY,5
WANDERER,TRAILER,2015,BLACK,10
WANDERER,TRAILER,2015,GREEN,1
WANDERER,TRAILER,2015,GREY,1
WANDERER,TRAILER,2015,SILVER,9
WARLAN,ANIMAL TRANSPORTER TRAILER,1978,CREAM,1
WARLAN,BOAT TRAILER,1968,SILVER,1
WARLAN,BOAT TRAILER,1969,GREY,1
WARLAN,BOAT TRAILER,1970,GREY,1
WARLAN,BOAT TRAILER,1973,SILVER,1
WARLAN,CARAVAN,1970,RED,1
WARLAN,CARAVAN,1977,WHITE,1
WARLAN,TRAILER,1900,GREEN,1
WARLAN,TRAILER,1900,GREY,1
WARLAN,TRAILER,1967,BLUE,1
WARLAN,TRAILER,1967,WHITE,1
WARLAN,TRAILER,1968,GREEN,1
WARLAN,TRAILER,1970,SILVER,1
WARLAN,TRAILER,1975,BLUE,1
WARLAN,TRAILER,1977,YELLOW,1
WARLAN,TRAILER,1985,BLUE,1
WARLAN,TRAILER,1986,WHITE,1
WARLAN,TRAILER,2000,BROWN,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1900,CREAM,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1959,GREY,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1971,CREAM,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1973,WHITE,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1975,BLUE,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1977,BLUE,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1978,RED,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1978,WHITE,2
WARTZ,ANIMAL TRANSPORTER TRAILER,1980,BROWN,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1980,YELLOW,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1982,WHITE,1
WARTZ,ANIMAL TRANSPORTER TRAILER,1988,WHITE,1
WARTZ,BOAT TRAILER,1970,GREY,1
WARTZ,BOAT TRAILER,1975,SILVER,1
WARTZ,BOAT TRAILER,1977,SILVER,2
WARTZ,BOAT TRAILER,1978,GREY,1
WARTZ,BOAT TRAILER,1988,SILVER,1
WARTZ,BOAT TRAILER,1989,GREY,1
WARTZ,BOAT TRAILER,1992,GREY,1
WARTZ,CARAVAN,1970,WHITE,1
WARTZ,CARAVAN,1971,WHITE,1
WARTZ,CARAVAN,1972,WHITE,2
WARTZ,CARAVAN,1973,WHITE,5
WARTZ,CARAVAN,1974,WHITE,5
WARTZ,CARAVAN,1975,GREY,2
WARTZ,CARAVAN,1975,WHITE,4
WARTZ,CARAVAN,1976,CREAM,1
WARTZ,CARAVAN,1976,WHITE,4
WARTZ,CARAVAN,1977,WHITE,2
WARTZ,CARAVAN,1977,YELLOW,1
WARTZ,CARAVAN,1980,WHITE,1
WARTZ,CARAVAN,1983,GREEN,1
WARTZ,INDUSTRIAL TRAILER,1977,BLACK,2
WARTZ,INDUSTRIAL TRAILER,1977,WHITE,1
WARTZ,NOT RECORDED-NON-COMM TRL,1988,WHITE,1
WARTZ,TRAILER,1900,BLUE,10
WARTZ,TRAILER,1900,BROWN,7
WARTZ,TRAILER,1900,CREAM,1
WARTZ,TRAILER,1900,FAWN,2
WARTZ,TRAILER,1900,GREEN,5
WARTZ,TRAILER,1900,GREY,6
WARTZ,TRAILER,1900,ORANGE,3
WARTZ,TRAILER,1900,PINK,1
WARTZ,TRAILER,1900,RED,2
WARTZ,TRAILER,1900,SILVER,3
WARTZ,TRAILER,1900,WHITE,1
WARTZ,TRAILER,1900,YELLOW,2
WARTZ,TRAILER,1956,RED,1
WARTZ,TRAILER,1960,GREEN,1
WARTZ,TRAILER,1965,BLUE,1
WARTZ,TRAILER,1965,SILVER,1
WARTZ,TRAILER,1967,CREAM,1
WARTZ,TRAILER,1968,BROWN,1
WARTZ,TRAILER,1968,GREEN,1
WARTZ,TRAILER,1968,GREY,2
WARTZ,TRAILER,1969,BLUE,1
WARTZ,TRAILER,1969,BROWN,1
WARTZ,TRAILER,1969,GREEN,1
WARTZ,TRAILER,1969,WHITE,1
WARTZ,TRAILER,1970,BLACK,1
WARTZ,TRAILER,1970,BLUE,7
WARTZ,TRAILER,1970,BROWN,5
WARTZ,TRAILER,1970,GREEN,3
WARTZ,TRAILER,1970,GREY,5
WARTZ,TRAILER,1970,RED,1
WARTZ,TRAILER,1970,SILVER,1
WARTZ,TRAILER,1970,YELLOW,2
WARTZ,TRAILER,1971,BLUE,2
WARTZ,TRAILER,1971,BROWN,3
WARTZ,TRAILER,1971,GREEN,3
WARTZ,TRAILER,1971,GREY,5
WARTZ,TRAILER,1971,RED,1
WARTZ,TRAILER,1971,SILVER,1
WARTZ,TRAILER,1971,YELLOW,1
WARTZ,TRAILER,1972,BLACK,2
WARTZ,TRAILER,1972,BLUE,7
WARTZ,TRAILER,1972,BROWN,3
WARTZ,TRAILER,1972,GREEN,2
WARTZ,TRAILER,1972,GREY,8
WARTZ,TRAILER,1972,ORANGE,1
WARTZ,TRAILER,1972,RED,2
WARTZ,TRAILER,1972,YELLOW,1
WARTZ,TRAILER,1973,BLACK,2
WARTZ,TRAILER,1973,BLUE,11
WARTZ,TRAILER,1973,BROWN,9
